cell_id,lat,lon,theta,salt,dT_dx,dT_dy,dS_dx,dS_dy,f_coriolis,obs_u,obs_v,n_cycles
6585,27.0,147.0,3.8476,34.2899,0.00824,0.0207,0.00103,-0.0143,6.6211e-05,-0.0106,0.001,257
6586,29.0,147.0,3.8876,34.2584,-0.00828,0.01715,0.00124,-0.01133,7.0706e-05,-0.0118,-0.001,147
6587,31.0,147.0,3.9401,34.2447,-0.00896,0.03871,-0.0039,-0.00464,7.5114e-05,-0.028,0.0043,187
6588,33.0,147.0,4.0613,34.2403,-0.00649,0.02394,-0.00434,0.00459,7.9431e-05,0.0247,0.0095,244
6589,35.0,147.0,3.5116,34.3264,0.005,-0.51617,-0.0045,0.07287,8.3652e-05,0.0282,0.019,227
6590,37.0,147.0,2.9624,34.4027,0.01935,0.0255,0.00027,-0.00783,8.777e-05,-0.004,-0.0065,298
6592,41.0,147.0,2.8045,34.3708,-0.01746,0.00462,0.00073,-0.01433,9.5681e-05,-0.0027,-0.0121,199
6593,43.0,147.0,2.7405,34.3566,-0.09692,-0.04605,0.00844,-0.00665,9.9464e-05,0.035,0.0068,80
6594,53.0,147.0,2.371,34.3443,0.00225,0.00145,-0.00098,-0.01454,0.000116475,-0.0025,0.0157,38
6595,-65.0,149.0,1.0201,34.7176,0.04751,0.40864,0.0016,0.02009,-0.000132178,0.0405,-0.004,24
6596,-63.0,149.0,1.6062,34.7402,-0.05077,0.13866,-0.00071,0.00227,-0.000129946,0.0162,0.0033,104
6597,-61.0,149.0,1.7841,34.7387,-0.23423,0.0144,0.00205,-0.00234,-0.000127556,0.0082,0.0332,135
6600,-55.0,149.0,2.3179,34.627,0.2134,0.363,-0.05488,-0.09996,-0.000119467,0.1019,-0.0877,192
6601,-53.0,149.0,3.1629,34.428,-0.04051,0.42124,-0.01001,-0.05732,-0.000116475,0.0667,-0.012,247
6603,-49.0,149.0,4.6933,34.3427,-0.22747,0.11089,0.00089,0.00319,-0.000110068,0.0128,0.0187,276
6604,-47.0,149.0,4.852,34.3645,0.10125,0.17275,0.00546,0.01888,-0.000106662,0.0013,0.0129,256
6605,-45.0,149.0,5.1905,34.4116,0.03401,0.08776,-0.00354,0.01907,-0.000103126,-0.0095,-0.0024,310
6608,-13.0,149.0,4.1446,34.4959,0.0101,0.05886,-0.0006,-0.00285,-3.2807e-05,-0.0058,-0.0014,239
6609,-11.0,149.0,4.3845,34.4798,0.03401,0.08809,-0.00142,-0.00659,-2.7828e-05,0.0323,-0.0023,106
6610,-7.0,149.0,4.4477,34.5133,-0.02186,-0.06255,-0.00014,0.00479,-1.7774e-05,-0.0104,0.0047,217
6611,-3.0,149.0,4.4539,34.5389,-0.00584,0.0066,0.00102,0.00568,-7.633e-06,-0.0028,0.0072,115
6617,13.0,149.0,4.4526,34.5383,0.02718,-0.05823,-0.00111,-0.00329,3.2807e-05,-0.0099,0.0005,115
6619,17.0,149.0,4.2576,34.5131,0.0118,-0.05622,-0.00018,-0.01066,4.264e-05,0.0119,-0.0,162
6621,21.0,149.0,3.9827,34.4383,-0.00824,-0.04725,0.00187,-0.02654,5.2265e-05,-0.0037,0.0012,97
6622,23.0,149.0,3.8596,34.3813,-0.00203,-0.04766,-0.00269,-0.02463,5.6985e-05,0.0015,-0.0045,119
6623,25.0,149.0,3.7993,34.3366,-0.01051,0.00546,0.00546,-0.01883,6.1635e-05,-0.0099,-0.0009,134
6624,27.0,149.0,3.8377,34.2959,-0.02553,0.00271,0.00509,-0.01673,6.6211e-05,-0.0098,-0.0014,171
6626,31.0,149.0,3.9486,34.2429,-0.00533,0.04785,-0.00072,-0.00621,7.5114e-05,-0.0137,-0.0088,254
6627,33.0,149.0,4.1062,34.2267,-0.01034,0.05603,-0.00094,-0.00325,7.9431e-05,0.0105,-0.0072,189
6629,37.0,149.0,3.0639,34.388,0.04761,-0.03917,-0.01034,0.00199,8.777e-05,0.0199,0.0157,227
6630,39.0,149.0,3.1012,34.3641,0.01616,-0.0478,-0.00736,-0.00172,9.1781e-05,-0.0062,0.0124,181
6631,41.0,149.0,2.7584,34.3881,-0.00819,-0.12006,0.0112,0.00613,9.5681e-05,0.0117,-0.0081,124
6633,-65.0,151.0,1.0649,34.7179,0.06802,0.34576,0.00289,0.01792,-0.000132178,0.0315,-0.0016,30
6635,-61.0,151.0,1.4843,34.737,-0.27214,-0.06274,-0.00467,-0.00121,-0.000127556,-0.013,0.0482,86
6636,-59.0,151.0,1.5585,34.7358,-0.03125,0.17839,-0.00219,-0.00176,-0.000125011,0.0254,-0.0058,159
6637,-57.0,151.0,1.9724,34.7225,0.08564,0.15545,-0.0044,-0.01614,-0.000122313,0.0594,0.0066,170
6638,-55.0,151.0,2.4086,34.6046,-0.034,0.22775,0.01026,-0.08198,-0.000119467,0.0586,0.0345,196
6640,-51.0,151.0,3.5688,34.3771,-0.14101,0.34743,0.00709,-0.02397,-0.000113341,0.0453,0.0085,253
6642,-47.0,151.0,5.0257,34.3713,0.13261,0.09695,0.00601,0.0127,-0.000106662,-0.0016,-0.0104,267
6643,-45.0,151.0,5.1609,34.4033,-0.00572,0.05755,-0.00606,0.01477,-0.000103126,-0.0091,-0.0033,280
6644,-43.0,151.0,5.2188,34.427,0.02649,0.02848,-0.00758,0.00884,-9.9464e-05,0.0011,0.0017,324
6645,-41.0,151.0,5.2535,34.4451,0.08692,-0.02473,-0.00434,0.00693,-9.5681e-05,-0.0042,-0.0031,339
6647,-37.0,151.0,5.2074,34.4601,0.15785,-0.04596,-0.00339,0.00069,-8.777e-05,-0.0133,-0.0531,229
6649,-13.0,151.0,4.1562,34.4955,-0.0129,0.11835,0.00199,-0.00696,-3.2807e-05,0.003,0.0135,254
6654,5.0,151.0,4.577,34.556,0.00446,-0.00069,-0.00032,0.00114,1.2711e-05,0.0247,-0.0015,55
6655,7.0,151.0,4.5448,34.5575,0.00115,0.00808,0.00034,-0.0013,1.7774e-05,-0.0222,0.0035,50
6658,13.0,151.0,4.4912,34.5373,0.00697,-0.03903,-0.00031,-0.0045,3.2807e-05,-0.0025,0.0016,146
6659,15.0,151.0,4.3243,34.5299,0.02855,-0.07994,0.00066,-0.00353,3.7747e-05,-0.0005,0.003,189
6660,17.0,151.0,4.2599,34.5145,0.00873,-0.0407,0.00208,-0.01052,4.264e-05,0.0029,0.0045,227
6662,21.0,151.0,3.9797,34.4473,0.01008,-0.05051,0.00469,-0.03124,5.2265e-05,-0.0049,-0.0031,122
6663,23.0,151.0,3.8672,34.3791,0.01783,-0.03592,0.00382,-0.02208,5.6985e-05,0.002,0.0062,111
6664,25.0,151.0,3.7929,34.3414,0.0124,-0.01904,0.00084,-0.01687,6.1635e-05,-0.0137,-0.0017,96
6667,31.0,151.0,3.9195,34.2455,-0.0372,0.03321,0.00672,-0.00478,7.5114e-05,-0.0217,-0.0089,124
6668,33.0,151.0,3.9861,34.2408,-0.06144,0.00655,0.00856,0.00284,7.9431e-05,0.0055,-0.0073,194
6669,35.0,151.0,3.622,34.3014,-0.09037,-0.36999,0.01603,0.05346,8.3652e-05,0.0447,-0.0681,185
6671,39.0,151.0,3.0556,34.365,-0.00809,-0.01938,0.00325,-0.00803,9.1781e-05,-0.0004,-0.0078,129
6672,41.0,151.0,2.8226,34.3909,0.07956,-0.17046,-0.00691,0.02253,9.5681e-05,0.0112,0.0143,181
6674,45.0,151.0,2.587,34.3756,0.00248,-0.02082,0.00682,-0.02463,0.000103126,-0.0168,-0.0192,27
6675,-65.0,153.0,1.1183,34.7205,0.02048,0.28181,0.00085,0.01439,-0.000132178,0.0361,-0.0301,25
6676,-63.0,153.0,1.3936,34.7346,-0.1302,-0.02367,-0.00455,7e-05,-0.000129946,-0.0012,0.015,64
6677,-61.0,153.0,1.324,34.733,0.00756,0.01988,-0.00094,0.00151,-0.000127556,-0.0011,0.002,59
6678,-59.0,153.0,1.6275,34.7345,0.12785,0.24203,0.0,-0.00285,-0.000125011,0.027,-0.0176,131
6679,-57.0,153.0,2.0338,34.7182,0.05913,0.12459,-0.01076,-0.01959,-0.000122313,0.0443,-0.008,181
6680,-55.0,153.0,2.4159,34.6018,0.08568,0.18481,-0.02933,-0.07203,-0.000119467,0.0563,-0.0352,159
6682,-51.0,153.0,3.7984,34.3568,0.32945,0.44658,-0.02496,-0.02271,-0.000113341,0.0499,-0.0384,233
6683,-49.0,153.0,4.7648,34.3497,0.21677,0.33668,0.00023,0.01147,-0.000110068,0.0394,-0.0184,197
6684,-47.0,153.0,5.0914,34.3735,-0.033,-0.01826,-0.00329,0.00581,-0.000106662,-0.0073,0.0057,286
6686,-43.0,153.0,5.2887,34.4183,-0.01061,-0.0136,-0.00428,0.00594,-9.9464e-05,-0.0006,-0.0044,358
6687,-41.0,153.0,5.2635,34.4361,-0.04523,-0.02859,-0.00549,0.01035,-9.5681e-05,-0.0056,0.0044,267
6688,-39.0,153.0,5.1501,34.4529,-0.09947,0.00192,0.00051,0.0033,-9.1781e-05,0.0001,0.0244,296
6689,-37.0,153.0,5.2581,34.4593,-0.08873,0.04272,0.0009,0.00344,-8.777e-05,0.001,0.0222,292
6690,-35.0,153.0,5.3546,34.465,0.09564,0.07608,-0.00053,0.00185,-8.3652e-05,-0.003,-0.0004,444
6691,-17.0,153.0,4.2445,34.4785,-0.01698,-0.08768,-0.00121,0.00664,-4.264e-05,-0.0099,0.0006,379
6693,-13.0,153.0,4.1247,34.5005,-0.02213,0.09302,0.00324,-0.00502,-3.2807e-05,0.0139,0.0001,246
6694,-7.0,153.0,4.3544,34.5153,-0.00402,-0.04743,-0.00117,0.00691,-1.7774e-05,-0.0266,0.0102,294
6696,1.0,153.0,4.5144,34.553,0.00782,0.00092,0.0006,0.00128,2.545e-06,-0.0074,0.0011,212
6697,3.0,153.0,4.5405,34.5547,0.00792,0.02394,-0.00022,0.00067,7.633e-06,-0.0069,-0.0004,118
6699,9.0,153.0,4.6325,34.5508,0.0046,0.046,-0.00027,-0.00202,2.2815e-05,0.0093,-0.0034,150
6700,11.0,153.0,4.5999,34.5451,0.0078,-0.06264,0.0002,-0.00365,2.7828e-05,-0.0097,0.0009,124
6702,15.0,153.0,4.3513,34.5302,0.00071,-0.05512,-0.00046,-0.00391,3.7747e-05,-0.0004,0.0005,145
6705,21.0,153.0,4.005,34.4539,0.00763,-0.03624,0.00074,-0.0251,5.2265e-05,-0.0067,0.0015,139
6706,23.0,153.0,3.8904,34.3947,-0.00081,-0.04937,0.00523,-0.02321,5.6985e-05,0.0079,0.0028,96
6707,25.0,153.0,3.8283,34.3447,0.01645,0.00137,0.00317,-0.02419,6.1635e-05,-0.013,-0.0007,93
6710,31.0,153.0,3.8593,34.2567,-0.01176,0.01585,5e-05,-0.00069,7.5114e-05,-0.0217,-0.0062,101
6711,33.0,153.0,3.9298,34.2491,-0.04361,0.00108,0.00666,0.00489,7.9431e-05,0.0305,-0.0089,180
6712,35.0,153.0,3.5239,34.3215,-0.02442,-0.34018,0.00304,0.04757,8.3652e-05,0.0662,-0.0005,113
6713,37.0,153.0,3.1512,34.3728,0.03113,-0.02884,-0.00364,0.00399,8.777e-05,-0.0069,-0.0035,117
6714,39.0,153.0,3.098,34.3636,0.02166,-0.01961,-0.00083,-0.01105,9.1781e-05,-0.0067,0.0041,131
6715,41.0,153.0,2.9683,34.3726,0.06195,-0.11566,-0.00889,0.01584,9.5681e-05,0.0126,0.0115,179
6716,43.0,153.0,2.6307,34.4111,0.11317,-0.13511,-0.01404,0.01223,9.9464e-05,0.0423,0.0246,51
6717,45.0,153.0,2.5778,34.3932,-0.02709,0.04626,0.01842,-0.02028,0.000103126,0.0029,0.0057,29
6720,-61.0,155.0,1.4269,34.7342,0.11079,0.13176,0.00223,0.00491,-0.000127556,0.0214,-0.0279,96
6723,-55.0,155.0,2.5788,34.5441,0.10528,0.21832,-0.03991,-0.07909,-0.000119467,0.06,-0.0471,172
6726,-49.0,155.0,4.9939,34.3494,0.04876,0.16186,-0.0015,0.0126,-0.000110068,0.0093,-0.0024,259
6729,-43.0,155.0,5.1621,34.4106,-0.06714,-0.06057,-0.00416,0.00411,-9.9464e-05,-0.0126,0.0101,308
6730,-41.0,155.0,5.2134,34.4303,0.00196,0.0676,-0.00058,0.01409,-9.5681e-05,0.0009,0.0055,243
6731,-39.0,155.0,5.2431,34.4527,0.19689,0.02041,-0.00216,0.00428,-9.1781e-05,0.0061,-0.0197,282
6732,-37.0,155.0,5.2401,34.4585,0.10921,-0.04771,-0.00182,0.0025,-8.777e-05,-0.0192,-0.0026,338
6733,-35.0,155.0,5.334,34.4629,-0.04016,0.23663,-0.00259,0.00098,-8.3652e-05,0.0202,0.0,268
6735,-31.0,155.0,5.6968,34.4614,0.11735,-0.15631,-0.0011,-0.0015,-7.5114e-05,-0.011,-0.0153,269
6736,-29.0,155.0,5.4437,34.4561,0.14626,-0.05189,-0.00081,-0.00294,-7.0706e-05,-0.0137,-0.036,275
6743,-15.0,155.0,4.1155,34.4944,0.00973,-0.03756,0.00047,0.01026,-3.7747e-05,-0.0072,0.0021,409
6745,-9.0,155.0,4.3027,34.5069,-0.01751,0.02469,0.00274,-0.00072,-2.2815e-05,-0.0121,0.0068,197
6747,1.0,155.0,4.5296,34.5526,-0.00092,-0.00151,-0.00067,0.00133,2.545e-06,-0.0148,-0.0008,214
6748,3.0,155.0,4.5386,34.5546,-0.00585,0.01496,-6e-05,0.00093,7.633e-06,0.0023,0.0035,113
6749,5.0,155.0,4.5579,34.5564,0.00167,-0.00809,6e-05,0.00081,1.2711e-05,0.0014,-0.0019,212
6750,7.0,155.0,4.514,34.5563,-0.00196,-0.00772,6e-05,-0.00105,1.7774e-05,-0.015,-0.002,117
6751,9.0,155.0,4.6196,34.5516,-0.00285,0.04771,-0.00027,-0.00261,2.2815e-05,0.0118,0.0,130
6752,11.0,155.0,4.6008,34.546,0.00343,-0.05396,0.00044,-0.00394,2.7828e-05,-0.0039,0.0002,136
6754,15.0,155.0,4.3573,34.5311,0.00502,-0.04389,0.00042,-0.00471,3.7747e-05,-0.0013,-0.0018,109
6755,17.0,155.0,4.2983,34.5176,0.00639,-0.06312,0.00103,-0.0076,4.264e-05,0.0009,-0.0029,199
6756,19.0,155.0,4.0664,34.4938,0.00214,-0.06267,0.00152,-0.01206,4.7482e-05,0.0135,0.0012,76
6757,21.0,155.0,4.0181,34.4533,0.00418,-0.03309,0.00118,-0.02536,5.2265e-05,-0.0072,-0.0033,101
6758,23.0,155.0,3.8888,34.3971,0.01324,-0.05477,0.00053,-0.02261,5.6985e-05,0.0011,0.0021,118
6760,27.0,155.0,3.808,34.2998,-0.02742,-0.03094,0.00176,-0.01483,6.6211e-05,-0.0095,0.002,70
6762,31.0,155.0,3.8286,34.2573,-0.02697,0.00084,0.00821,0.0,7.5114e-05,-0.0138,-0.0027,149
6763,33.0,155.0,3.7703,34.2733,-0.11517,-0.06367,0.02124,0.01461,7.9431e-05,0.0284,-0.0088,149
6764,35.0,155.0,3.4146,34.3314,-0.08903,-0.23886,0.0106,0.03691,8.3652e-05,0.0279,0.0119,162
6765,37.0,155.0,3.1883,34.3678,-0.0009,0.00364,-0.00014,-0.00063,8.777e-05,0.0045,0.0267,162
6766,39.0,155.0,3.0923,34.3682,-0.00964,-0.07727,0.00254,-0.00118,9.1781e-05,0.006,0.0028,183
6767,41.0,155.0,2.9831,34.3678,-0.025,-0.00625,0.00084,-0.00231,9.5681e-05,0.0009,-0.0052,148
6768,43.0,155.0,2.8257,34.3825,0.08273,-0.17726,-0.0142,0.02175,9.9464e-05,0.044,0.0177,88
6769,45.0,155.0,2.5223,34.4193,-0.02136,-0.02378,0.01268,0.00144,0.000103126,-0.0018,-0.0018,85
6770,47.0,155.0,2.6013,34.4019,-0.08586,0.05172,0.03187,-0.01297,0.000106662,-0.0033,-0.0198,40
6771,-65.0,157.0,1.0497,34.7155,-0.09302,0.13035,-0.00327,0.00606,-0.000132178,0.0069,0.0078,18
6772,-63.0,157.0,1.1417,34.7203,-0.14507,0.05114,-0.00919,0.00329,-0.000129946,0.007,0.0151,34
6773,-61.0,157.0,1.4754,34.7355,-0.01172,0.18087,0.00114,0.00595,-0.000127556,0.0221,0.014,116
6775,-57.0,157.0,2.2132,34.6797,0.0347,0.14039,-0.00453,-0.04037,-0.000122313,0.0896,-0.0166,165
6778,-51.0,157.0,4.264,34.3375,0.13561,0.60733,0.00014,-0.01046,-0.000113341,0.069,-0.0146,236
6779,-49.0,157.0,4.9317,34.3463,-0.0786,0.02414,-0.00186,0.00755,-0.000110068,-0.0012,-0.0012,247
6780,-47.0,157.0,4.9642,34.3629,-0.06425,0.03624,-0.00215,0.00921,-0.000106662,-0.005,0.0059,222
6781,-45.0,157.0,5.0739,34.3869,0.0058,0.06259,-0.00196,0.01084,-0.000103126,-0.0001,0.0024,288
6782,-43.0,157.0,5.1739,34.4084,0.05226,0.01973,0.0003,0.00969,-9.9464e-05,-0.0032,0.0009,214
6783,-41.0,157.0,5.3008,34.4314,0.08256,0.09803,0.00063,0.00958,-9.5681e-05,0.0016,-0.0019,246
6784,-39.0,157.0,5.492,34.4468,0.04246,0.03408,-0.00332,0.004,-9.1781e-05,0.0029,-0.0018,305
6785,-37.0,157.0,5.4068,34.4537,0.0517,-0.06717,-0.00274,0.00252,-8.777e-05,-0.0145,-0.0054,309
6786,-35.0,157.0,5.3866,34.4586,0.06259,0.10444,-0.00123,0.00144,-8.3652e-05,0.0097,-0.0098,273
6787,-33.0,157.0,5.6549,34.4606,-0.13833,0.07698,-0.00184,0.00013,-7.9431e-05,0.003,0.0035,297
6788,-31.0,157.0,5.5857,34.46,-0.03967,-0.09597,-0.00167,-0.00098,-7.5114e-05,-0.0037,0.0123,289
6790,-27.0,157.0,5.3498,34.4518,-0.05445,-0.12967,0.0001,-0.00081,-6.6211e-05,-0.0129,0.0038,245
6792,-23.0,157.0,4.6823,34.466,-0.02393,-0.12287,0.00027,0.00582,-5.6985e-05,-0.0106,0.0062,151
6795,-17.0,157.0,4.2097,34.4767,-0.02742,-0.08503,0.00037,0.00693,-4.264e-05,-0.0227,0.0025,340
6796,-15.0,157.0,4.125,34.4948,0.00037,-0.02149,-0.00084,0.01021,-3.7747e-05,-0.0021,-0.0,457
6798,-11.0,157.0,4.1683,34.5124,0.02613,0.05635,0.0029,-0.00067,-2.7828e-05,0.0004,0.0039,286
6799,-9.0,157.0,4.2916,34.5112,-0.00391,0.03701,-0.00068,0.00015,-2.2815e-05,-0.0042,0.0096,219
6802,1.0,157.0,4.5342,34.5522,0.00488,-0.00909,0.00041,0.0015,2.545e-06,-0.0202,0.001,216
6804,5.0,157.0,4.5536,34.5567,-0.00171,-0.01249,0.00028,0.00119,1.2711e-05,0.0132,0.0026,124
6806,9.0,157.0,4.6177,34.5503,-0.0173,0.05011,0.00078,-0.00339,2.2815e-05,0.0143,0.0008,81
6807,11.0,157.0,4.6112,34.5438,-0.01344,-0.05315,-0.00106,-0.00288,2.7828e-05,-0.0056,-0.0029,150
6808,13.0,157.0,4.493,34.5366,0.00159,-0.0412,-0.00025,-0.00327,3.2807e-05,0.0022,-0.0006,123
6810,17.0,157.0,4.3037,34.5192,-0.00561,-0.06851,0.00091,-0.00546,4.264e-05,-0.0026,0.0013,201
6811,19.0,157.0,4.0648,34.5002,0.00168,-0.07204,0.00418,-0.01302,4.7482e-05,0.0092,0.0016,158
6812,21.0,157.0,4.0045,34.4577,-0.00766,-0.03385,0.00241,-0.025,5.2265e-05,-0.0033,-0.0021,148
6814,25.0,157.0,3.8014,34.3479,-0.03626,-0.01906,-0.00237,-0.01911,6.1635e-05,-0.0136,0.0035,75
6815,27.0,157.0,3.7635,34.3061,0.0046,-0.02584,-0.00055,-0.01913,6.6211e-05,-0.0118,-0.0061,46
6816,29.0,157.0,3.7853,34.2681,0.03861,0.03921,-0.00658,-0.01149,7.0706e-05,-0.0174,-0.0059,107
6817,31.0,157.0,3.805,34.2657,0.0019,-0.0544,-0.0034,0.00987,7.5114e-05,-0.0237,0.0087,114
6818,33.0,157.0,3.6252,34.296,-0.01876,-0.08741,-0.00102,0.01565,7.9431e-05,0.0322,0.0004,119
6819,35.0,157.0,3.3341,34.3419,0.00944,-0.1659,-0.00395,0.0263,8.3652e-05,0.0158,-0.0008,158
6820,37.0,157.0,3.1753,34.3644,0.00512,0.00476,-0.00497,-0.00379,8.777e-05,0.0081,-0.0047,161
6823,43.0,157.0,2.8616,34.3751,-0.01065,-0.13941,0.00161,0.02111,9.9464e-05,0.0319,0.0003,91
6824,45.0,157.0,2.5419,34.4282,0.04182,-0.08667,-0.00221,0.01487,0.000103126,0.0083,0.0036,72
6827,-63.0,159.0,0.9998,34.7124,-0.11464,0.09355,-0.00504,0.00566,-0.000129946,0.0039,0.014,36
6830,-57.0,159.0,2.1996,34.6913,-0.06621,0.05166,0.02221,-0.01579,-0.000122313,0.0054,0.0387,164
6833,-49.0,159.0,4.8881,34.3455,0.02481,-0.01899,0.00047,0.00741,-0.000110068,-0.0088,0.0085,223
6834,-47.0,159.0,4.9293,34.3653,0.03179,0.10245,0.00431,0.01204,-0.000106662,-0.0024,0.0057,165
6835,-45.0,159.0,5.1172,34.3881,0.01349,0.0484,0.00261,0.00806,-0.000103126,-0.0029,0.004,249
6837,-41.0,159.0,5.3893,34.4306,0.00931,0.05467,-0.00121,0.00748,-9.5681e-05,0.0057,-0.0025,269
6838,-39.0,159.0,5.4966,34.4442,-0.00927,0.01781,-0.00059,0.0043,-9.1781e-05,0.0007,0.0016,381
6839,-37.0,159.0,5.4644,34.4514,0.00455,-0.03556,-0.00019,0.00356,-8.777e-05,-0.0065,-0.0076,358
6840,-35.0,159.0,5.4053,34.4575,-0.01571,0.02445,-0.00124,0.0016,-8.3652e-05,-0.0003,-0.0042,330
6843,-29.0,159.0,5.5027,34.4551,0.04734,-0.04901,-0.00087,-0.00176,-7.0706e-05,-0.0068,-0.0061,249
6845,-25.0,159.0,4.9394,34.452,-0.07324,-0.18024,-0.0013,0.00556,-6.1635e-05,-0.0114,0.0013,215
6846,-23.0,159.0,4.6413,34.4675,-0.03558,-0.14563,0.00382,0.00837,-5.6985e-05,0.0004,-0.0003,152
6847,-17.0,159.0,4.178,34.4765,-0.00622,-0.10724,-0.0007,0.00786,-4.264e-05,-0.0282,0.003,306
6850,-11.0,159.0,4.2376,34.5147,0.03867,0.06321,-0.00101,-0.00173,-2.7828e-05,-0.004,-0.0004,307
6851,-7.0,159.0,4.4198,34.5369,0.00088,0.03093,0.00593,0.00478,-1.7774e-05,-0.019,0.0054,212
6853,-1.0,159.0,4.5128,34.5478,-0.00246,0.02744,-0.00071,0.00207,-2.545e-06,-0.0061,-0.0027,370
6854,1.0,159.0,4.5344,34.553,-0.00124,-0.01107,-0.00025,0.00214,2.545e-06,-0.0132,0.0016,249
6855,3.0,159.0,4.5291,34.5557,0.01011,0.0269,-0.00036,-0.00011,7.633e-06,-0.0053,-0.0015,126
6856,5.0,159.0,4.5504,34.5564,0.00606,-0.02932,-0.00066,0.00109,1.2711e-05,0.0188,0.0008,76
6859,11.0,159.0,4.5633,34.5455,-0.01075,-0.04967,0.00092,-0.00234,2.7828e-05,-0.0057,0.0015,135
6860,13.0,159.0,4.481,34.5381,0.00194,-0.04072,0.00041,-0.00423,3.2807e-05,0.0002,0.0019,105
6863,19.0,159.0,4.0751,34.5027,0.00324,-0.06264,-0.0016,-0.0141,4.7482e-05,0.0077,-0.0061,106
6864,21.0,159.0,4.0178,34.4627,0.01359,-0.02675,0.00079,-0.02153,5.2265e-05,-0.0074,0.0007,223
6865,23.0,159.0,3.8987,34.4043,0.03713,-0.07916,0.00317,-0.02769,5.6985e-05,0.0052,0.0027,129
6866,25.0,159.0,3.7486,34.3503,-0.00527,-0.02127,0.00389,-0.02332,6.1635e-05,-0.0054,-0.0038,156
6867,27.0,159.0,3.7806,34.302,-0.00402,0.01169,0.00068,-0.02167,6.6211e-05,-0.0094,-0.0022,95
6868,29.0,159.0,3.8024,34.2674,-0.02408,0.02181,0.00239,-0.00658,7.0706e-05,-0.0228,0.004,80
6869,31.0,159.0,3.8166,34.2611,0.00873,-0.03765,-0.00211,0.00395,7.5114e-05,-0.027,-0.02,139
6872,37.0,159.0,3.2051,34.3539,0.02168,0.00193,-0.00722,-0.00133,8.777e-05,0.0038,-0.0029,109
6875,43.0,159.0,2.8778,34.3757,0.02411,-0.09074,-0.00117,0.01114,9.9464e-05,0.0134,-0.0016,142
6876,45.0,159.0,2.6305,34.4119,0.07896,-0.09739,-0.01392,0.01691,0.000103126,0.0152,0.0003,80
6877,47.0,159.0,2.5185,34.4336,0.02927,0.00029,-0.00348,0.0004,0.000106662,0.0033,-0.0058,78
6879,-65.0,161.0,0.8504,34.7118,-0.08699,0.02606,-0.00155,-0.00058,-0.000132178,0.0033,0.024,12
6880,-63.0,161.0,0.9344,34.7108,-0.01279,0.15938,0.00191,0.00817,-0.000129946,0.0134,0.0039,41
6882,-59.0,161.0,2.0442,34.7133,0.06838,0.10969,-0.01174,-0.00691,-0.000125011,0.0309,-0.0063,148
6883,-57.0,161.0,2.1069,34.7157,-0.0285,0.04393,0.0032,-0.01124,-0.000122313,0.014,0.0067,210
6884,-55.0,161.0,2.5155,34.5766,0.16187,0.3504,-0.02791,-0.11408,-0.000119467,0.1106,-0.0179,227
6885,-53.0,161.0,3.3745,34.3834,0.32464,0.27302,-0.03071,-0.043,-0.000116475,0.0803,-0.0509,177
6886,-51.0,161.0,4.199,34.3363,-0.17647,0.50839,-0.0006,-0.00514,-0.000113341,0.0647,0.0448,209
6888,-47.0,161.0,4.9844,34.3745,0.02779,0.0808,0.00741,0.01483,-0.000106662,0.0014,0.0082,118
6889,-45.0,161.0,5.0917,34.3944,-0.02678,0.03872,0.00497,0.00514,-0.000103126,0.0013,0.0095,269
6890,-43.0,161.0,5.2113,34.4099,-0.00499,0.07348,0.00173,0.00845,-9.9464e-05,0.0023,0.0019,284
6891,-41.0,161.0,5.3831,34.4287,-0.01055,0.06519,-0.0012,0.00745,-9.5681e-05,0.0053,-0.0003,317
6892,-39.0,161.0,5.5116,34.4436,0.00694,0.02478,0.00029,0.00505,-9.1781e-05,-0.002,0.0022,350
6893,-37.0,161.0,5.4564,34.4511,-8e-05,-0.05446,-0.00042,0.00256,-8.777e-05,-0.0022,0.0053,333
6894,-35.0,161.0,5.4271,34.4554,0.01937,0.04667,-0.00058,0.00149,-8.3652e-05,-0.0006,-0.0074,291
6895,-33.0,161.0,5.462,34.4594,-0.03608,-0.02887,0.00047,0.00228,-7.9431e-05,0.0029,-0.0076,340
6896,-31.0,161.0,5.5115,34.4605,-0.0391,0.08768,0.00254,-0.00091,-7.5114e-05,0.0032,-0.0029,274
6897,-29.0,161.0,5.547,34.4539,-0.00831,-0.08573,0.00078,-0.00406,-7.0706e-05,-0.0121,-0.0017,311
6898,-27.0,161.0,5.2797,34.4447,-0.02943,-0.13871,-0.00028,-0.00328,-6.6211e-05,-0.0085,0.0005,179
6899,-25.0,161.0,4.8579,34.4493,-0.00571,-0.16937,-0.00257,0.01221,-6.1635e-05,-0.0107,-0.0053,176
6901,-19.0,161.0,4.3858,34.471,-0.01191,-0.05552,-0.00038,-0.00614,-4.7482e-05,-0.0059,-0.0015,149
6902,-17.0,161.0,4.1622,34.4751,-0.00356,-0.11281,0.00015,0.01007,-4.264e-05,-0.0234,-0.0026,358
6903,-15.0,161.0,4.1157,34.4945,-0.02003,0.01312,0.00107,0.00738,-3.7747e-05,-0.0042,-0.0045,278
6904,-11.0,161.0,4.2646,34.5176,-0.00535,0.09764,0.00438,0.0006,-2.7828e-05,-0.0036,0.0019,222
6905,-7.0,161.0,4.4006,34.5345,0.00979,0.02712,-0.00299,0.00126,-1.7774e-05,-0.0242,-0.0016,220
