cell_id,lat,lon,theta,salt,dT_dx,dT_dy,dS_dx,dS_dy,f_coriolis
6162,-13.0,117.0,4.9348,34.6034,-0.01133,-0.0183,-0.00103,-0.00343,-3.2807e-05
6167,19.0,117.0,4.3848,34.5262,-0.00495,-0.00213,-0.00265,-0.00135,4.7482e-05
6170,-59.0,119.0,1.9679,34.7284,0.01698,0.09066,-0.00188,-0.00652,-0.000125011
6176,-47.0,119.0,3.8466,34.3452,0.07777,0.51229,0.00238,-0.01991,-0.000106662
6177,-45.0,119.0,4.9365,34.3405,0.16167,0.41563,0.00609,0.01375,-0.000103126
6185,3.0,119.0,4.5836,34.5647,0.01595,-0.0188,-0.00137,-0.00324,7.633e-06
6186,15.0,119.0,4.3574,34.5303,-0.02239,-0.01341,0.00082,-0.00018,3.7747e-05
6188,19.0,119.0,4.3919,34.5224,-0.01027,-0.00575,0.0001,3e-05,4.7482e-05
6189,21.0,119.0,4.3505,34.5198,0.02992,-0.00505,-0.00131,-0.00323,5.2265e-05
6191,-63.0,121.0,1.2519,34.7295,0.09824,0.23787,0.00486,0.01014,-0.000129946
6196,-53.0,121.0,2.4405,34.6112,0.04718,0.05166,-0.0166,-0.02229,-0.000116475
6198,-49.0,121.0,3.102,34.402,0.04626,0.24394,-0.00852,-0.03773,-0.000110068
6202,-41.0,121.0,5.1823,34.366,-0.01361,-0.1072,-0.0004,0.0026,-9.5681e-05
6205,-35.0,121.0,4.4142,34.3906,-0.14872,-0.38734,0.00305,0.00588,-8.3652e-05
6209,-63.0,123.0,1.3261,34.7327,0.04986,0.24342,0.00166,0.00937,-0.000129946
6211,-59.0,123.0,2.018,34.7245,0.02311,0.09826,-0.00262,-0.01033,-0.000125011
6212,-57.0,123.0,2.1903,34.6988,0.02551,0.04613,-0.00473,-0.00998,-0.000122313
6215,-51.0,123.0,2.7873,34.481,0.12586,0.15011,-0.03579,-0.04394,-0.000113341
6217,-47.0,123.0,4.8025,34.3439,0.38703,0.59241,0.00537,0.004,-0.000106662
6220,-41.0,123.0,5.1579,34.3674,-0.02493,-0.11588,0.00191,0.00311,-9.5681e-05
6223,3.0,123.0,4.6005,34.5652,0.00129,0.01727,-0.00019,-0.00015,7.633e-06
6226,19.0,123.0,4.0521,34.4819,0.0144,0.02583,-0.006,-0.01553,4.7482e-05
6227,21.0,123.0,4.1597,34.4502,-0.05203,0.03768,-0.0112,-0.01139,5.2265e-05
6228,23.0,123.0,4.1573,34.4413,-0.00883,-0.00665,-0.01533,0.00488,5.6985e-05
6231,-59.0,125.0,2.0477,34.7212,0.03193,0.09227,-0.00362,-0.01129,-0.000125011
6232,-57.0,125.0,2.2078,34.6952,0.01287,0.05145,-0.00301,-0.01244,-0.000122313
6242,-37.0,125.0,4.9396,34.3839,0.01892,0.02393,0.00155,0.00377,-8.777e-05
6252,-63.0,127.0,1.4926,34.736,0.079,0.23301,-0.0007,0.0058,-0.000129946
6256,-55.0,127.0,2.3946,34.6303,0.02133,0.1107,-0.01061,-0.04324,-0.000119467
6261,-45.0,127.0,5.3263,34.364,-0.05407,-0.07438,-0.00132,0.00064,-0.000103126
6262,-43.0,127.0,5.2024,34.3656,-0.01985,-0.07078,0.00131,0.0021,-9.9464e-05
6266,-35.0,127.0,4.7238,34.3898,0.01518,-0.29129,-0.00059,0.00237,-8.3652e-05
6272,17.0,127.0,4.0954,34.5098,0.02506,-0.12778,0.00334,-0.01257,4.264e-05
6275,23.0,127.0,4.0629,34.3886,-0.05256,0.06632,-0.00958,-0.00395,5.6985e-05
6287,-43.0,129.0,5.1574,34.3675,-0.03104,-0.09487,0.00131,0.00426,-9.9464e-05
6288,-41.0,129.0,4.9413,34.373,-0.05987,-0.07594,0.00106,0.00062,-9.5681e-05
6289,-39.0,129.0,4.8032,34.3787,0.00814,-0.00998,0.00267,0.00411,-9.1781e-05
6291,-35.0,129.0,4.6287,34.391,-0.09777,-0.26337,0.00189,0.00345,-8.3652e-05
6292,-5.0,129.0,4.8227,34.5981,0.01052,-0.00633,0.00252,-0.00148,-1.2711e-05
6293,3.0,129.0,4.5415,34.5575,0.01585,-0.00215,-0.00222,-0.00268,7.633e-06
6295,7.0,129.0,4.6543,34.5477,-0.01519,-0.01591,0.00054,-0.00019,1.7774e-05
6296,9.0,129.0,4.5706,34.5477,0.04889,-0.0592,-0.00259,-0.00048,2.2815e-05
6311,-51.0,131.0,2.9678,34.4339,0.01426,0.24605,-0.00351,-0.02867,-0.000113341
6314,-45.0,131.0,5.2028,34.3636,-0.05323,-0.02554,0.00111,0.00183,-0.000103126
6316,-41.0,131.0,4.8799,34.3749,-0.03542,-0.05272,0.00066,0.00125,-9.5681e-05
6317,-39.0,131.0,4.8034,34.3838,-0.0245,-0.01234,0.00261,0.00395,-9.1781e-05
6318,-37.0,131.0,4.8399,34.3871,-0.05203,-0.0292,0.00143,0.0017,-8.777e-05
6322,5.0,131.0,4.5311,34.5532,-0.01765,0.01192,0.00092,-0.00166,1.2711e-05
6325,11.0,131.0,4.4599,34.5423,0.01071,-0.05119,-0.00022,-0.00235,2.7828e-05
6328,17.0,131.0,4.1808,34.5059,-0.0016,-0.15257,0.0002,-0.01189,4.264e-05
6329,19.0,131.0,3.9209,34.472,-0.00638,-0.03152,6e-05,-0.02158,4.7482e-05
6335,-63.0,133.0,1.6168,34.7366,-0.02904,0.20926,0.00055,0.00275,-0.000129946
6339,-55.0,133.0,2.4228,34.6208,-0.0004,0.06732,0.00195,-0.02688,-0.000119467
6340,-53.0,133.0,2.6855,34.5183,0.02136,0.16363,-0.00355,-0.05947,-0.000116475
6341,-51.0,133.0,2.9751,34.4325,-0.00927,0.21344,0.00111,-0.02765,-0.000113341
6343,-47.0,133.0,5.4276,34.3592,-0.03801,-0.07887,0.00125,0.00481,-0.000106662
6344,-45.0,133.0,5.1188,34.3646,-0.0342,-0.04408,0.00099,0.0016,-0.000103126
6355,13.0,133.0,4.363,34.538,-0.00257,-0.07965,0.00192,-3e-05,3.2807e-05
6356,15.0,133.0,4.2562,34.5304,-0.00679,0.00049,0.0005,-0.00801,3.7747e-05
6359,21.0,133.0,3.8725,34.4151,0.00014,-0.04875,0.00362,-0.02704,5.2265e-05
6364,31.0,133.0,4.066,34.3589,0.55938,-0.3145,-0.05816,0.03126,7.5114e-05
6367,-59.0,135.0,2.1156,34.7137,-0.01588,0.06581,0.00217,-0.01162,-0.000125011
6373,-47.0,135.0,5.3055,34.3602,-0.10346,0.01335,-0.00046,0.00993,-0.000106662
6379,1.0,135.0,4.5615,34.5514,-0.00877,-0.00623,0.00056,0.00145,2.545e-06
6380,3.0,135.0,4.5191,34.555,-0.01101,-0.00064,-0.00012,0.00059,7.633e-06
6392,27.0,135.0,4.0075,34.3237,-0.01024,0.04222,-0.00656,0.0019,6.6211e-05
6393,29.0,135.0,4.2501,34.3229,-0.08412,0.21629,0.00353,-0.01008,7.0706e-05
6398,-57.0,137.0,2.2856,34.6719,0.00214,0.06771,0.001,-0.02086,-0.000122313
6399,-55.0,137.0,2.4438,34.6139,-0.00669,0.08239,0.00245,-0.03557,-0.000119467
6400,-53.0,137.0,2.6716,34.524,-0.06091,0.12232,0.0172,-0.04078,-0.000116475
6404,-45.0,137.0,5.1048,34.3736,-0.03873,-0.02234,0.00209,0.0019,-0.000103126
6409,3.0,137.0,4.5273,34.5545,0.00369,-0.01035,5e-05,0.00096,7.633e-06
6410,5.0,137.0,4.5551,34.5528,-0.00777,0.02772,4e-05,-0.00219,1.2711e-05
6414,13.0,137.0,4.3455,34.5393,-0.00716,-0.07859,0.00093,-0.00193,3.2807e-05
6415,15.0,137.0,4.2799,34.5263,-0.00135,0.00876,0.00137,-0.00876,3.7747e-05
6416,17.0,137.0,4.1698,34.5054,-0.01012,-0.1382,0.00192,-0.01225,4.264e-05
6420,25.0,137.0,3.8882,34.3299,-0.00805,0.04825,-0.00153,-0.0105,6.1635e-05
6425,-65.0,139.0,0.2585,34.6809,0.19477,1.13812,0.01865,0.04753,-0.000132178
6426,-63.0,139.0,1.4404,34.7342,-0.03738,0.20321,-0.00091,0.00595,-0.000129946
6439,-1.0,139.0,4.5246,34.5471,-0.0085,-0.00309,-0.00014,0.00181,-2.545e-06
6440,1.0,139.0,4.5389,34.5503,-0.00014,0.0097,-0.00026,0.00165,2.545e-06
6443,7.0,139.0,4.5477,34.5482,0.00065,-0.0031,-0.00048,-0.001,1.7774e-05
6449,19.0,139.0,3.9486,34.4734,0.01352,-0.04193,-0.00094,-0.02177,4.7482e-05
6450,21.0,139.0,3.8181,34.4127,0.01304,-0.03953,0.00037,-0.02859,5.2265e-05
6455,31.0,139.0,4.1634,34.3373,-0.07203,-0.08137,-0.00904,0.02405,7.5114e-05
6456,-65.0,141.0,0.6429,34.6956,1.14477,0.76608,0.06803,0.0421,-0.000132178
6462,-53.0,141.0,2.4089,34.6184,-0.05688,0.11198,0.02282,-0.05592,-0.000116475
6464,-49.0,141.0,4.9933,34.3567,0.30373,0.45909,0.00477,0.00522,-0.000110068
6466,-45.0,141.0,4.9847,34.3814,-0.00077,-0.04582,0.00326,0.00571,-0.000103126
6471,3.0,141.0,4.5447,34.5537,-0.0105,-0.00257,0.00042,0.00045,7.633e-06
6481,23.0,141.0,3.785,34.3613,-0.02354,0.02436,0.00157,-0.02382,5.6985e-05
6483,27.0,141.0,3.9318,34.2923,-0.03278,-0.01898,-0.00263,-0.00492,6.6211e-05
6485,31.0,141.0,4.0914,34.2767,0.01202,-0.05656,-0.04113,0.01616,7.5114e-05
6488,-63.0,143.0,1.6124,34.7392,0.05659,0.18783,0.00172,0.0024,-0.000129946
6490,-59.0,143.0,2.137,34.7099,-0.02887,0.04465,0.00832,-0.00803,-0.000125011
6491,-57.0,143.0,2.1541,34.7083,-0.10679,-0.02518,0.02101,0.00522,-0.000122313
6493,-53.0,143.0,2.4032,34.6215,-0.00236,0.19407,-0.00311,-0.08473,-0.000116475
6497,-45.0,143.0,5.0102,34.3879,-0.00347,-0.10926,0.00526,0.00833,-0.000103126
6500,-1.0,143.0,4.53,34.5486,-0.00227,0.00103,-0.00011,0.00218,-2.545e-06
6502,3.0,143.0,4.5162,34.5559,-0.00895,0.00718,0.00045,0.00033,7.633e-06
6504,7.0,143.0,4.5396,34.5504,-0.00769,-0.02429,0.00033,-0.001,1.7774e-05
6508,15.0,143.0,4.3137,34.5326,0.01375,-0.02237,-0.00083,-0.00524,3.7747e-05
6510,19.0,143.0,4.0016,34.4854,-0.00357,-0.04186,-0.00118,-0.02061,4.7482e-05
6512,23.0,143.0,3.7952,34.3728,0.04183,0.00648,0.00743,-0.02318,5.6985e-05
6516,31.0,143.0,4.0566,34.2402,-0.05186,0.07392,0.00202,-0.0067,7.5114e-05
6518,35.0,143.0,3.8348,34.2858,0.09253,-0.49662,-0.02271,0.05098,8.3652e-05
6519,37.0,143.0,3.0322,34.3763,0.07432,-0.06629,-0.00758,0.01025,8.777e-05
6528,-53.0,145.0,2.3943,34.6136,0.07661,0.25834,-0.02826,-0.09752,-0.000116475
6529,-51.0,145.0,3.3744,34.3917,0.22371,0.75197,-0.00895,-0.06377,-0.000113341
6539,5.0,145.0,4.5696,34.554,-0.00104,0.01278,-0.0001,-0.00141,1.2711e-05
6540,7.0,145.0,4.5122,34.5538,-0.01224,-0.03627,0.00236,0.00042,1.7774e-05
6541,9.0,145.0,4.5871,34.5494,0.01669,0.04816,0.00101,-0.00395,2.2815e-05
6543,15.0,145.0,4.3065,34.5324,-0.02442,-0.02962,-0.0014,-0.00645,3.7747e-05
6548,25.0,145.0,3.7665,34.3278,-0.01546,-0.00616,-0.00261,-0.01846,6.1635e-05
6549,27.0,145.0,3.8442,34.2886,-0.0002,0.05274,-0.00149,-0.01902,6.6211e-05
6551,31.0,145.0,3.9829,34.2475,-0.02506,0.05229,0.00276,-0.00206,7.5114e-05
6558,-63.0,147.0,1.6325,34.7402,-0.01019,0.15474,0.00039,0.00246,-0.000129946
6562,-55.0,147.0,2.0318,34.7068,0.14922,0.24885,-0.04976,-0.05424,-0.000119467
6564,-51.0,147.0,3.9506,34.3624,0.42821,0.61486,-0.02593,-0.03224,-0.000113341
6568,-15.0,147.0,4.2374,34.4852,-0.05131,-0.08314,0.00299,0.00754,-3.7747e-05
6573,3.0,147.0,4.5303,34.555,-0.00364,0.00981,-0.00027,0.00063,7.633e-06
6575,7.0,147.0,4.505,34.5562,0.02115,-0.00557,-0.0002,0.00251,1.7774e-05
6577,11.0,147.0,4.5672,34.543,-0.02872,-0.04829,0.00119,-0.00199,2.7828e-05
6581,19.0,147.0,4.0565,34.4856,0.00767,-0.05563,0.00153,-0.01447,4.7482e-05
6584,25.0,147.0,3.7829,34.3276,0.02222,0.01343,0.00188,-0.02005,6.1635e-05
6591,39.0,147.0,2.9566,34.3843,0.08858,-0.09674,-0.00927,0.0012,9.1781e-05
6598,-59.0,149.0,1.7172,34.7366,-0.23118,-0.01008,0.0029,0.00037,-0.000125011
6599,-57.0,149.0,1.8207,34.7348,0.10189,0.09732,-0.01165,-0.00634,-0.000122313
6602,-51.0,149.0,4.0661,34.3519,-0.31843,0.33853,0.0143,-0.01381,-0.000113341
6606,-43.0,149.0,5.1221,34.4387,0.14012,-0.08817,-0.00491,0.00544,-9.9464e-05
6607,-15.0,149.0,4.1764,34.4882,-0.03641,-0.05481,0.00176,0.00692,-3.7747e-05
6612,-1.0,149.0,4.5028,34.5488,-0.02149,0.01951,-0.00032,0.00247,-2.545e-06
6613,1.0,149.0,4.508,34.552,-0.00444,-0.01187,0.00041,0.00142,2.545e-06
6614,3.0,149.0,4.5232,34.5553,-0.00424,0.02755,0.00015,0.00054,7.633e-06
6615,5.0,149.0,4.552,34.5561,-0.00378,-0.00522,0.00099,0.00103,1.2711e-05
6616,11.0,149.0,4.5311,34.5449,0.00645,-0.03859,0.00045,-0.00299,2.7828e-05
6618,15.0,149.0,4.2885,34.5286,0.00339,-0.04043,0.00047,-0.0049,3.7747e-05
6620,19.0,149.0,4.0712,34.4895,0.00181,-0.05666,0.00248,-0.01303,4.7482e-05
6625,29.0,149.0,3.862,34.265,-0.02313,0.03652,0.00483,-0.01245,7.0706e-05
6628,35.0,149.0,3.6881,34.2954,0.07352,-0.46419,-0.01504,0.0693,8.3652e-05
6632,43.0,149.0,2.6439,34.3886,-0.06741,-0.03804,0.02359,-0.00227,9.9464e-05
6634,-63.0,151.0,1.5234,34.7385,-0.11321,0.06516,-0.00289,0.0018,-0.000129946
6639,-53.0,151.0,2.8624,34.466,-0.21067,0.2671,0.03654,-0.05017,-0.000116475
6641,-49.0,151.0,4.5252,34.3468,0.05447,0.37753,0.00388,0.00086,-0.000110068
6646,-39.0,151.0,5.1821,34.4564,0.14071,-0.01299,-0.00382,0.00246,-9.1781e-05
6648,-15.0,151.0,4.1457,34.4917,0.00289,-0.06469,0.00102,0.00735,-3.7747e-05
6650,-7.0,151.0,4.3914,34.5121,-0.04185,-0.06015,0.00361,0.00323,-1.7774e-05
6651,-1.0,151.0,4.492,34.5496,0.00381,0.02464,0.00053,0.0024,-2.545e-06
6652,1.0,151.0,4.5084,34.5522,0.00486,-0.00888,7e-05,0.00103,2.545e-06
6653,3.0,151.0,4.52,34.5549,0.00306,0.03556,-2e-05,0.00061,7.633e-06
6656,9.0,151.0,4.6051,34.5524,0.00477,0.02266,0.00035,-0.00238,2.2815e-05
6657,11.0,151.0,4.5735,34.5464,0.01776,-0.04934,-0.00028,-0.00308,2.7828e-05
6661,19.0,151.0,4.0576,34.4941,-0.01204,-0.06666,-4e-05,-0.00978,4.7482e-05
6665,27.0,151.0,3.8007,34.3016,0.00873,0.01188,-0.00053,-0.01582,6.6211e-05
6666,29.0,151.0,3.8301,34.2718,-0.01323,0.02966,0.00194,-0.01492,7.0706e-05
6670,37.0,151.0,3.1074,34.377,0.01926,-0.06722,-0.00157,0.00778,8.777e-05
6673,43.0,151.0,2.5558,34.417,-0.01861,-0.02501,0.00743,-0.00404,9.9464e-05
6681,-53.0,153.0,2.8519,34.4689,0.16727,0.32476,-0.03333,-0.06199,-0.000116475
6685,-45.0,153.0,5.1937,34.3978,-0.00479,0.1264,-0.00207,0.01496,-0.000103126
6692,-15.0,153.0,4.1227,34.4936,-0.0233,-0.03584,0.00098,0.00674,-3.7747e-05
6695,-1.0,153.0,4.4999,34.5494,0.00582,0.02024,-0.00076,0.00164,-2.545e-06
6698,5.0,153.0,4.5561,34.556,-0.01066,-0.0151,0.0001,0.00061,1.2711e-05
6701,13.0,153.0,4.4813,34.537,-0.00751,-0.04622,-0.00039,-0.00288,3.2807e-05
6703,17.0,153.0,4.2926,34.5167,0.00997,-0.05745,-0.00021,-0.00918,4.264e-05
6704,19.0,153.0,4.0593,34.4914,0.00029,-0.07186,-0.00067,-0.01166,4.7482e-05
6708,27.0,153.0,3.8321,34.3018,-0.00135,-0.02386,0.00087,-0.01197,6.6211e-05
6709,29.0,153.0,3.813,34.2756,-0.00549,0.02496,0.00056,-0.01585,7.0706e-05
6718,-65.0,155.0,1.106,34.7187,-0.03088,0.22371,-0.00321,0.01141,-0.000132178
6719,-63.0,155.0,1.2718,34.7288,-0.11645,-0.01537,-0.00735,0.00046,-0.000129946
6721,-59.0,155.0,1.7748,34.7343,0.11152,0.18684,-0.00145,-0.00737,-0.000125011
6722,-57.0,155.0,2.1351,34.697,0.08961,0.14784,-0.01983,-0.0362,-0.000122313
6724,-53.0,155.0,3.0605,34.4191,0.06659,0.31549,-0.02245,-0.04897,-0.000116475
6725,-51.0,155.0,4.1182,34.3376,0.10872,0.55236,-0.00219,-0.0107,-0.000113341
6727,-47.0,155.0,5.0529,34.3676,-0.02765,-0.04441,-0.00315,0.00584,-0.000106662
6728,-45.0,155.0,5.1194,34.3928,-0.0569,0.11439,-0.00478,0.01381,-0.000103126
6734,-33.0,155.0,5.8744,34.4643,0.02638,0.09434,-0.00138,-0.00041,-7.9431e-05
6737,-27.0,155.0,5.3361,34.4519,0.12869,-0.08336,-0.00204,-0.00029,-6.6211e-05
6738,-25.0,155.0,5.0406,34.4555,0.0654,-0.15757,-0.00248,0.00378,-6.1635e-05
6739,-23.0,155.0,4.7877,34.4621,-0.0468,-0.06583,0.003,0.00137,-5.6985e-05
6740,-21.0,155.0,4.5928,34.465,-0.04476,-0.07734,0.0051,0.00139,-5.2265e-05
6741,-19.0,155.0,4.4248,34.4687,-0.01373,-0.07996,0.00019,0.00178,-4.7482e-05
6742,-17.0,155.0,4.2483,34.4748,0.00829,-0.08331,-0.0009,0.00608,-4.264e-05
6744,-13.0,155.0,4.0657,34.5083,-0.0219,0.02662,0.00297,-0.00184,-3.2807e-05
6746,-1.0,155.0,4.5034,34.5482,0.00715,0.03048,-0.0003,0.00205,-2.545e-06
6753,13.0,155.0,4.4762,34.5366,0.00292,-0.05199,0.00046,-0.00272,3.2807e-05
6759,25.0,155.0,3.8369,34.3481,-0.00371,-0.00833,0.00198,-0.02178,6.1635e-05
6761,29.0,155.0,3.7788,34.2744,-0.02694,0.02671,0.00026,-0.01233,7.0706e-05
6774,-59.0,157.0,1.9005,34.7265,0.11679,0.18334,-0.01055,-0.01416,-0.000125011
6776,-55.0,157.0,2.5922,34.5336,-0.07902,0.17298,0.02329,-0.06906,-0.000119467
6777,-53.0,157.0,3.0537,34.4171,-0.02829,0.33311,0.01054,-0.04748,-0.000116475
6789,-29.0,157.0,5.4855,34.4555,-0.02878,-0.02464,-0.0001,-0.00176,-7.0706e-05
6791,-25.0,157.0,5.034,34.4541,-0.03907,-0.15585,4e-05,0.00328,-6.1635e-05
6793,-21.0,157.0,4.5139,34.4726,-0.01283,-0.04827,0.00106,-0.00111,-5.2265e-05
6794,-19.0,157.0,4.4216,34.4666,0.0124,-0.07405,-0.00137,0.00067,-4.7482e-05
6797,-13.0,157.0,4.0873,34.5118,0.03404,0.00688,0.00049,0.00305,-3.2807e-05
6800,-3.0,157.0,4.438,34.5462,-0.00056,-0.00353,0.0009,0.00129,-7.633e-06
6801,-1.0,157.0,4.5187,34.5479,0.00072,0.03174,0.00031,0.00158,-2.545e-06
6803,3.0,157.0,4.522,34.555,-0.00213,0.01798,0.00058,0.00065,7.633e-06
6805,7.0,157.0,4.5132,34.557,-0.00556,0.00385,0.00058,-0.00139,1.7774e-05
6809,15.0,157.0,4.3825,34.5297,0.00046,-0.04894,-0.00053,-0.00398,3.7747e-05
6813,23.0,157.0,3.8935,34.3974,-0.02191,-0.05859,0.00025,-0.02554,5.6985e-05
6821,39.0,157.0,3.1079,34.3641,0.02234,-0.09049,-0.00428,0.00578,9.1781e-05
6822,41.0,157.0,2.9509,34.3714,-0.00348,-0.00545,0.00248,-0.00535,9.5681e-05
6825,47.0,157.0,2.5116,34.4321,-0.02428,0.03607,0.00867,-0.00687,0.000106662
6826,49.0,157.0,2.6253,34.4075,-0.01136,0.04863,-0.00271,-0.01171,0.000110068
6828,-61.0,159.0,1.4694,34.737,0.03633,0.23527,0.00203,0.00726,-0.000127556
6829,-59.0,159.0,2.0085,34.7166,0.04122,0.19787,-0.00253,-0.01918,-0.000125011
6831,-53.0,159.0,3.1034,34.4189,0.12297,0.44675,-0.01517,-0.06261,-0.000116475
6832,-51.0,159.0,4.391,34.3361,-0.01461,0.56707,-0.00024,-0.00765,-0.000113341
6836,-43.0,159.0,5.2345,34.4091,0.00314,0.06159,2e-05,0.01006,-9.9464e-05
6841,-33.0,159.0,5.4845,34.4596,-0.00214,0.05224,-5e-05,0.0001,-7.9431e-05
6842,-31.0,159.0,5.5772,34.4578,-0.00111,0.0084,0.00045,-0.00114,-7.5114e-05
6844,-27.0,159.0,5.3244,34.4477,-0.00229,-0.15614,-0.00235,-0.00251,-6.6211e-05
6848,-15.0,159.0,4.1284,34.4933,0.0012,0.01403,-0.0006,0.00862,-3.7747e-05
6849,-13.0,159.0,4.1244,34.5122,-0.00348,0.01827,0.00043,0.0055,-3.2807e-05
6852,-3.0,159.0,4.4544,34.5464,0.01325,-0.00989,-0.00026,0.00088,-7.633e-06
6857,7.0,159.0,4.5105,34.5577,0.01586,0.00762,-0.0003,-0.00062,1.7774e-05
6858,9.0,159.0,4.5939,34.553,-0.00779,0.04658,0.00056,-0.00387,2.2815e-05
6861,15.0,159.0,4.347,34.5304,-0.01211,-0.05658,0.00081,-0.0038,3.7747e-05
6862,17.0,159.0,4.2792,34.522,-0.01238,-0.04872,0.00111,-0.00497,4.264e-05
6870,33.0,159.0,3.6558,34.2838,0.03094,-0.08418,-0.00826,0.01257,7.9431e-05
6871,35.0,159.0,3.3759,34.3285,0.03109,-0.17031,-0.00738,0.02825,8.3652e-05
6873,39.0,159.0,3.1506,34.356,0.01261,-0.08536,-0.00444,0.00551,9.1781e-05
6874,41.0,159.0,2.9697,34.3707,0.01977,-0.03921,-0.00171,0.00196,9.5681e-05
6878,49.0,159.0,2.5961,34.4169,-0.02773,0.04223,0.01389,-0.01016,0.000110068
6881,-61.0,161.0,1.5777,34.7372,0.162,0.283,-0.00335,0.00224,-0.000127556
6887,-49.0,161.0,4.9306,34.3484,0.01113,0.04803,0.003,0.0087,-0.000110068
6900,-23.0,161.0,4.6343,34.4695,-0.01437,-0.05314,-0.00073,0.00751,-5.6985e-05
6906,-5.0,161.0,4.5091,34.5386,0.01372,0.01776,-0.00045,0.00422,-1.2711e-05
6914,11.0,161.0,4.5605,34.5477,0.01054,-0.01912,0.00085,-0.00233,2.7828e-05
6916,15.0,161.0,4.344,34.5324,0.00271,-0.06319,0.00075,-0.0025,3.7747e-05
6918,19.0,161.0,4.0781,34.5007,0.00209,-0.04835,-0.0006,-0.01201,4.7482e-05
6919,21.0,161.0,4.0374,34.4646,0.0032,-0.01511,0.00134,-0.02222,5.2265e-05
6926,35.0,161.0,3.4429,34.3179,0.01763,-0.14515,-0.00127,0.02262,8.3652e-05
6930,43.0,161.0,2.9018,34.3751,0.01253,-0.0465,-0.00086,0.00144,9.9464e-05
6931,45.0,161.0,2.7583,34.3908,0.0721,-0.07606,-0.01117,0.0112,0.000103126
6932,47.0,161.0,2.5958,34.4212,0.06388,-0.04779,-0.0118,0.01178,0.000106662
6934,51.0,161.0,2.6059,34.4194,-0.0541,0.04217,0.01238,-0.00854,0.000113341
6936,-65.0,163.0,0.7964,34.7105,-0.02606,0.00267,-0.00148,-0.00167,-0.000132178
6937,-63.0,163.0,0.9634,34.7146,0.0648,0.25115,0.00496,0.01081,-0.000129946
6939,-59.0,163.0,2.1956,34.6792,0.15954,0.04147,-0.04314,-0.00844,-0.000125011
6941,-55.0,163.0,2.953,34.5052,0.52902,0.60066,-0.07786,-0.12635,-0.000119467
6944,-49.0,163.0,4.9282,34.3579,0.03099,0.10045,0.01389,0.0101,-0.000110068
6948,-41.0,163.0,5.3865,34.4287,0.01317,0.04443,0.00155,0.00653,-9.5681e-05
6949,-39.0,163.0,5.4636,34.4441,-0.05286,0.00452,-0.0007,0.0052,-9.1781e-05
6951,-35.0,163.0,5.4201,34.457,-0.03705,0.02812,0.00297,0.00206,-8.3652e-05
6952,-31.0,163.0,5.5318,34.4653,0.08635,0.06588,0.0007,-0.00193,-7.5114e-05
6953,-29.0,163.0,5.5232,34.4542,0.0215,-0.11835,-0.00213,-0.00661,-7.0706e-05
6954,-27.0,163.0,5.2297,34.4463,0.0234,-0.10068,0.00165,-0.00152,-6.6211e-05
6955,-23.0,163.0,4.6075,34.4647,-0.02016,-0.04357,-0.00308,0.00699,-5.6985e-05
6960,-11.0,163.0,4.1971,34.5221,0.00954,0.04913,0.00517,0.00063,-2.7828e-05
6963,-5.0,163.0,4.5227,34.5377,-0.00907,0.00962,-0.00059,0.00436,-1.2711e-05
6966,1.0,163.0,4.5224,34.5517,-0.01305,-0.01808,0.00012,0.00143,2.545e-06
6971,11.0,163.0,4.5881,34.5469,0.01178,-0.02089,-0.00037,-0.00144,2.7828e-05
6974,17.0,163.0,4.3191,34.5209,0.00656,-0.05373,-2e-05,-0.00796,4.264e-05
6981,31.0,163.0,3.8068,34.26,-0.01514,-0.03162,0.00169,0.00356,7.5114e-05
6982,33.0,163.0,3.6932,34.2782,0.00119,-0.08571,0.00037,0.01406,7.9431e-05
6983,35.0,163.0,3.4015,34.324,-0.02268,-0.12725,0.00224,0.01877,8.3652e-05
6985,39.0,163.0,3.1546,34.354,0.02973,-0.09385,-0.00083,0.01148,9.1781e-05
6992,53.0,163.0,2.6039,34.4232,-0.00879,0.00817,-0.00088,-0.00185,0.000116475
6996,-63.0,165.0,1.0496,34.72,0.1118,0.32209,0.00594,0.01297,-0.000129946
7004,-47.0,165.0,5.1097,34.4037,0.17926,-0.00619,0.02459,0.00766,-0.000106662
7011,-33.0,165.0,5.6403,34.4706,0.08595,0.08011,0.00551,0.00188,-7.9431e-05
7013,-29.0,165.0,5.5919,34.452,0.0091,-0.1242,0.0003,-0.00681,-7.0706e-05
7015,-25.0,165.0,4.8122,34.4471,-0.03281,-0.23099,0.00015,0.00794,-6.1635e-05
7016,-23.0,165.0,4.5363,34.4637,-0.05583,-0.0555,0.00233,0.00375,-5.6985e-05
7018,-17.0,165.0,4.0735,34.4847,0.01827,0.03027,0.00061,0.00312,-4.264e-05
7020,-13.0,165.0,4.1,34.5079,-0.01048,0.06805,-0.00333,0.00684,-3.2807e-05
7023,-7.0,165.0,4.4232,34.533,0.01527,-0.0247,0.0003,0.00355,-1.7774e-05
7026,-1.0,165.0,4.52,34.548,-0.00158,0.03214,-9e-05,0.00222,-2.545e-06
7032,11.0,165.0,4.5772,34.5474,-0.01332,-0.01313,0.00071,-0.00222,2.7828e-05
7035,17.0,165.0,4.2857,34.5214,-0.00803,-0.05482,0.00076,-0.0072,4.264e-05
7036,19.0,165.0,4.0924,34.5003,-0.00622,-0.05681,0.00209,-0.01031,4.7482e-05
